23891|Ryan Kelley|1986-08-31|Glen Ellyn, Illinois, USA|​From Wikipedia, the free encyclopedia.  \n\nRyan Jonathan Kelley (born August 31, 1986) is an American actor known for his Independent Spirit Award winning performance in Mean Creek and his work on the hit television series Smallville. He also starred as Ben Tennyson in Ben 10: Alien Swarm. He had a major supporting role in Stolen Summer, which was the film made during the Project Greenlight documentary series. He has appeared in over 50 commercials since he was 2 years old. Ryan has 14 brothers and sisters; nine are adopted. He is the fifth oldest. He was born and raised in a western suburb of Chicago, Glen Ellyn, Illinois.\nKelley had a role in the film Letters from Iwo Jima, and he played the title role in the movie Prayers for Bobby that premiered on Lifetime with Sigourney Weaver.\n\nDescription above from the Wikipedia article Ryan Kelley, licensed under CC-BY-SA, full list of contributors on Wikipedia.
125167|Mindy Kaling|1979-06-24|Cambridge, Massachusetts, United States|Vera Mindy Chokalingam (born June 24, 1979), better known as Mindy Kaling, is an American actress, comedian, writer and producer who plays Kelly Kapoor on the NBC sitcom The Office. Kaling is also a co-executive producer and writer of several of the show's episodes.\n\nDescription above from the Wikipedia article Mindy Kaling, licensed under CC-BY-SA, full list of contributors on Wikipedia.
8269|Suzanne Cryer|1967-01-13|null|null
27993|Jeffrey Combs|1954-09-09|Oxnard - California - USA|Jeffrey Alan Combs (born September 9, 1954) is an American actor known for his horror film roles and his appearances playing a number of characters in the Star Trek franchise.\n\nDescription above from the Wikipedia article Jeffrey Combs, licensed under CC-BY-SA, full list of contributors on Wikipedia.
572195| Yael Grobglas|1984-05-31|null|
1360010|Abby Ryder Fortson|2008-03-14|Burbank - California - USA|
1218392|Mike Noble||null|
1896|Don Cheadle|1964-11-29|Kansas City, Missouri, USA |Donald Frank "Don" Cheadle, Jr. was on born November 29, 1964 in Kansas City, Missouri. He is an American film actor as well as producer. Cheadle first received widespread notice for his portrayal of Mouse Alexander in the film Devil in a Blue Dress, for which he won Best Supporting Actor awards from the Los Angeles Film Critics Association and the National Society of Film Critics and was nominated for similar awards from the Screen Actors Guild and the NAACP Image Awards.\n\nFollowing soon thereafter was his performance in the title role of the 1996 HBO TV movie, Rebound: The Legend of Earl "The Goat" Manigault. He also starred in the 1997 film Volcano, directed by Mick Jackson. Cheadle continued his rise to prominence in the late 1990s and the early 2000s for his supporting roles in the Steven Soderbergh-directed films Out of Sight, Traffic, and Ocean's Eleven. In 2004, his lead role as Rwandan hotel manager Paul Rusesabagina in the genocide drama film Hotel Rwanda earned him an Academy Award nomination for Best Actor. He also starred in, and was one of the producers of Crash, which won the 2005 Academy Award for Best Picture.\n\nIn 2010, Cheadle assumed the role of James Rhodes in the film Iron Man 2, replacing Terrence Howard, his Crash co-star. He also campaigns for the end of genocide in Darfur, Sudan, and co-authored a book concerning the issue titled Not On Our Watch: The Mission To End Genocide In Darfur And Beyond. In 2007, Cheadle was awarded the BET Humanitarian award of the year for his numerous humanitarian services he rendered for the cause of the people of Darfur and Rwanda. In 2010, Cheadle was named U.N. Environment Program Goodwill Ambassador.
10881|Toby Stephens|1969-04-21|Middlesex Hospital - London - England - UK|​From Wikipedia, the free encyclopedia\n\nToby Stephens (born 21 April 1969) is an English stage, television and film actor who has appeared in films in both Hollywood and Bollywood. He is best known for playing megavillain Gustav Graves in the James Bond film Die Another Day (2002) and Edward Fairfax Rochester in the BBC television adaptation of Jane Eyre (2006).
32205|Brendan Fletcher|1981-12-15|Comox Valley, British Columbia, Canada|Brendan Fletcher (born December 15, 1981) is a Canadian actor.\n\nDescription above from the Wikipedia article Brendan Fletcher, licensed under CC-BY-SA, full list of contributors on Wikipedia.
73381|Matthias Schoenaerts|1977-12-08|Antwerp, Belgium|Matthias Schoenaerts (born December 8, 1977) is a Belgian actor, producer and graffiti artist. He made his film debut at the age of 13 in Daens (1992), which was nominated for the Academy Award for Best Foreign Language Film.\n\nDescription above from the Wikipedia article Matthias Schoenaerts, licensed under CC-BY-SA, full list of contributors on Wikipedia.
6576|Mark Rolston|1956-12-07|Baltimore, Maryland, USA|From Wikipedia, the free encyclopedia.\n\nMark Rolston (born December 7, 1956) is an American actor.\n\nDescription above from the Wikipedia article Mark Rolston, licensed under CC-BY-SA, full list of contributors on Wikipedia.\n​
2282|Ben Kingsley|1943-12-31|Scarborough - Yorkshire - England - UK|From Wikipedia, the free encyclopedia.\n\nSir Ben Kingsley, CBE (born 31 December 1943), born Krishna Pandit Bhanji , is a British actor. He has won an Oscar, BAFTA, Golden Globe and Screen Actors Guild awards in his career. He is known for starring as Mohandas Gandhi in the film Gandhi in 1982, for which he won the Academy Award for Best Actor. He is also known for his performances in the films Schindler's List (1993), Prince of Persia: The Sands of Time (2010), and House of Sand and Fog.
670|Ben Burtt|1948-07-12|New York, USA|From Wikipedia, the free encyclopedia.  Benjamin "Ben" Burtt, Jr. (born July 12, 1948) is an American sound designer for the films Star Wars (1977), Invasion of the Body Snatchers (1978), Raiders of the Lost Ark (1981), E.T. the Extra-Terrestrial (1982), Indiana Jones and the Last Crusade (1989) and WALL-E (2008). He is also a film editor and director, screenwriter, and voice actor.  He is most notable for creating many of the iconic sound effects heard in the Star Wars film franchise, including the "voice" of R2-D2, the lightsaber hum and the heavy-breathing sound of Darth Vader.  Description above from the Wikipedia article Ben Burtt, licensed under CC-BY-SA, full list of contributors on Wikipedia.
60950|David Spade|1964-07-22|Birmingham, Michigan, USA|From Wikipedia, the free encyclopedia. David Wayne Spade (born July 22, 1964) is an American actor, comedian and television personality who first became famous in the 1990s as a cast member on Saturday Night Live, and from 1997 until 2003 starred as Dennis Finch on Just Shoot Me!. He also starred as C.J. Barnes, along with Katey Sagal, James Garner and Kaley Cuoco on 8 Simple Rules.He currently stars as Russell Dunbar on the CBS sitcom Rules of Engagement. He is also working with TBS on an animated series based on his film Joe Dirt.Description above from the Wikipedia article David Spade, licensed under CC-BY-SA, full list of contributors on Wikipedia.
1480862|Cody Walker|1988-06-13| Los Angeles County, California, USA|
1384708|Lexi Atkins||null|null
2047|Danny Glover|1946-07-22|San Francisco, California, USA|Danny Lebern Glover (born July 22, 1946) is an American actor, film director, and political activist. Glover is perhaps best known for his roles as Detective Roger Murtaugh in the Lethal Weapon film franchise.\n\nDescription above from the Wikipedia article Danny Glover, licensed under CC-BY-SA, full list of contributors on Wikipedia.
22109|Peter Firth|1953-10-27|Bradford, Yorkshire, England|​From Wikipedia, the free encyclopedia.  \n\nPeter Firth (born 27 October 1953) is an English actor. He is well known for a variety of starring roles in film and on television from the 1970s to the 2000s.\n\nDescription above from the Wikipedia article Peter Firth  licensed under CC-BY-SA, full list of contributors on Wikipedia.
2975|Laurence Fishburne|1961-07-30|Augusta, Georgia, United States|Laurence John Fishburne III (born July 30, 1961) is an American actor of screen and stage, as well as a playwright, director, and producer. He is perhaps best known for his roles as Morpheus in the Matrix science fiction film trilogy and as singer-musician Ike Turner in the Tina Turner biopic What's Love Got to Do With It. He became the first African-American to portray Othello in a motion picture by a major studio when he appeared in Oliver Parker's 1995 film adaption of the Shakespeare play. Fishburne has won a Tony Award for Best Featured Actor in a Play for his performance in Two Trains Running (1992) and an Emmy Award for Drama Series Guest Actor for his performance in TriBeCa (1993).\n\nFishburne’s first marriage was to actress to Hajna O. Moss. They had two children together: a son, Langston and a daughter, Montana. Fishburne is now married to actress Gina Torres. They live in Hollywood with their daughter Delilah.
1510880|Angie Papanikolas||null|null
3972|Wentworth Miller|1972-06-02|Chipping Norton, Oxfordshire, England, UK|From Wikipedia, the free encyclopedia.\n\nWentworth Earl Miller III (born June 2, 1972) is an English-born American actor, model, and screenwriter who rose to stardom following his role as Michael Scofield in the Fox Network television series Prison Break.\n\nDescription above from the Wikipedia article Wentworth Miller, licensed under CC-BY-SA, full list of contributors on Wikipedia
13275|Tadanobu Asano|1973-11-27|Yokohama, Kanagawa, Japan|From Wikipedia, the free encyclopedia.\n\nTadanobu Asano, born Tadanobu Sato (born November 27, 1973) is a Japanese actor. He is known for his roles as Dragon Eye Morrison in Electric Dragon 80.000 V, Kakihara in Ichi the Killer, Mamoru Arita in Bright Future, Hattori Genosuke in Zatoichi, Kenji in Last Life in the Universe, Aman in Survive Style 5+, Ayano in The Taste of Tea, and Temudjin in Mongol. Most recently, Asano appeared as Hogun in the film Thor, based on the Marvel Comics character.\n\nDescription above from the Wikipedia article Tadanobu Asano, licensed under CC-BY-SA, full list of contributors on Wikipedia​
